id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
715005558,0,36,M,2,graduacao,solteiro,$80K - $120K,blue,36,6,2,2,"8.374,79","2.472,91",65
779993208,0,38,F,2,sem educacao formal,casado,menos que $40K,blue,28,3,3,3,"7.049,23","1.475,74",27
787543008,0,37,M,1,mestrado,solteiro,$40K - $60K,blue,27,5,4,3,"3.851,41","2.349,63",61
743265108,0,37,M,4,graduacao,solteiro,$60K - $80K,blue,30,5,4,1,"15.936,01","2.477,61",49
713770383,0,29,F,0,sem educacao formal,divorciado,menos que $40K,blue,19,5,4,4,"2.926,86","2.775,70",74
712392108,0,51,M,3,ensino medio,casado,$60K - $80K,blue,36,3,4,2,"10.305,93","1.451,52",25
720145683,0,54,M,1,graduacao,casado,$60K - $80K,blue,42,3,2,2,"2.987,37","1.617,30",35
714832383,0,35,M,0,ensino medio,solteiro,$80K - $120K,gold,29,6,3,2,"34.516,95","2.949,70",70
772706283,0,38,F,2,graduacao,casado,$40K - $60K,blue,28,3,4,3,"6.275,35","1.585,84",43
795920358,0,33,F,2,ensino medio,casado,menos que $40K,blue,27,3,3,2,"7.185,60","2.679,53",45
716277558,0,45,F,1,sem educacao formal,solteiro,menos que $40K,blue,36,4,4,3,"3.281,24","1.779,19",47
764776833,0,61,M,0,mestrado,casado,$40K - $60K,blue,54,3,2,3,"3.077,57","1.523,11",30
710795883,0,33,F,3,sem educacao formal,casado,menos que $40K,blue,16,6,4,1,"2.042,90","2.758,21",50
710428308,0,55,M,4,ensino medio,solteiro,$60K - $80K,blue,51,4,4,1,"2.001,74","1.910,11",51
721096983,0,34,F,2,mestrado,solteiro,menos que $40K,blue,36,4,4,3,"3.625,98","2.616,15",46
715760733,0,58,M,4,ensino medio,casado,$40K - $60K,blue,47,6,4,3,"7.803,71","1.199,41",25
718227033,0,38,F,4,mestrado,casado,menos que $40K,blue,30,3,2,1,"5.951,01","2.565,26",53
720610008,1,59,M,1,graduacao,casado,$120K +,blue,50,1,4,5,"15.796,11","1.339,90",23
714111333,0,55,M,1,ensino medio,casado,$60K - $80K,blue,46,6,3,1,"5.381,02","1.910,65",38
717551358,0,63,M,0,mestrado,casado,$60K - $80K,blue,55,4,4,1,"3.556,62","2.279,84",56
813573333,0,60,M,1,ensino medio,casado,menos que $40K,blue,55,5,4,1,"2.661,97","1.354,79",25
711709683,0,53,F,2,sem educacao formal,casado,menos que $40K,blue,36,6,4,1,"3.506,80","1.999,85",48
712902483,0,35,M,3,ensino medio,casado,$60K - $80K,blue,24,3,2,2,"2.066,95","1.895,41",43
719883858,0,58,M,2,mestrado,casado,menos que $40K,blue,48,4,0,1,"2.774,07","1.258,25",33
712043433,0,53,M,1,mestrado,casado,$80K - $120K,blue,36,5,2,2,"11.329,99","1.213,32",33
769095558,0,59,M,1,doutorado,solteiro,$60K - $80K,blue,53,3,2,2,"9.055,42","1.755,88",45
816094233,0,37,M,1,ensino medio,casado,$120K +,blue,32,6,2,2,"17.393,32","1.692,86",38
758417508,0,50,F,4,ensino medio,divorciado,menos que $40K,blue,43,6,4,3,"5.908,57","3.313,58",72
721234308,0,35,F,2,sem educacao formal,casado,menos que $40K,blue,21,6,3,2,"5.825,61","2.820,18",62
717138558,0,28,M,0,doutorado,casado,$40K - $60K,blue,16,5,3,1,"3.665,20","1.813,90",31
798120858,0,37,M,3,sem educacao formal,casado,$80K - $120K,blue,31,4,2,2,"3.797,48","2.555,96",44
709997958,0,39,M,3,mestrado,casado,$40K - $60K,blue,28,4,4,3,"3.478,92","2.133,66",54
712617408,0,31,M,1,doutorado,solteiro,$40K - $60K,blue,20,5,3,3,"13.734,93","2.566,06",74
720158208,0,37,M,3,mestrado,casado,$60K - $80K,blue,23,4,2,3,"3.034,26","2.058,80",49
716548083,0,39,M,4,mestrado,casado,menos que $40K,blue,32,4,4,1,"2.973,56","2.593,73",57
717631008,0,38,M,2,mestrado,casado,$80K - $120K,blue,31,4,2,1,"24.296,82","1.886,69",48
813964383,0,35,M,3,mestrado,solteiro,$40K - $60K,blue,30,3,3,1,"8.969,76","2.568,73",59
719952408,0,30,M,0,mestrado,casado,menos que $40K,blue,36,3,2,3,"2.550,77","1.870,15",51
771028533,1,48,F,3,doutorado,casado,menos que $40K,silver,35,5,3,1,"10.357,97","911,09",25
713998233,0,37,F,2,ensino medio,solteiro,menos que $40K,blue,36,6,4,2,"3.586,79","2.780,79",57
713574708,0,39,M,3,graduacao,solteiro,$40K - $60K,blue,28,6,2,2,"1.640,28","3.124,78",66
712004208,0,65,M,0,mestrado,solteiro,menos que $40K,blue,56,3,2,3,"3.422,81","1.973,97",59
819610908,1,38,M,2,sem educacao formal,solteiro,$80K - $120K,blue,33,1,4,4,"32.938,39","1.137,00",26
712064358,0,38,M,1,mestrado,casado,$60K - $80K,blue,36,6,4,3,"2.507,44","1.999,00",34
816013383,1,65,F,0,mestrado,divorciado,menos que $40K,blue,56,3,3,6,"6.184,02","1.712,60",27
780881358,0,35,M,3,mestrado,solteiro,$40K - $60K,silver,17,6,2,3,"16.659,50","2.551,32",74
709422183,0,58,F,1,mestrado,casado,menos que $40K,blue,46,4,2,2,"2.203,77","1.788,43",45
809941233,0,53,M,1,mestrado,casado,$80K - $120K,blue,48,4,3,1,"3.074,46","1.377,98",38
710844408,0,38,M,3,doutorado,casado,$60K - $80K,blue,36,4,2,3,"2.584,10","1.843,85",28
807141183,0,34,M,1,mestrado,casado,$120K +,blue,29,4,2,3,"14.938,39","1.930,66",36
808273533,1,39,M,2,ensino medio,solteiro,$60K - $80K,blue,34,3,3,4,"1.818,60","2.054,43",55
716297658,0,37,M,2,mestrado,solteiro,$80K - $120K,blue,36,4,4,1,"14.926,15","2.405,65",55
716532258,0,51,F,1,ensino medio,solteiro,menos que $40K,blue,43,4,2,3,"2.827,56","3.291,44",55
720540708,0,53,F,3,sem educacao formal,casado,menos que $40K,blue,42,3,4,2,"2.773,93","1.197,41",25
720904233,0,53,M,0,mestrado,casado,$80K - $120K,blue,41,3,2,3,"16.033,42","1.158,14",31
720863133,0,65,M,1,mestrado,casado,menos que $40K,blue,54,5,4,3,"3.213,45","1.855,62",39
714957108,0,33,F,3,ensino medio,divorciado,menos que $40K,blue,26,5,3,1,"3.616,38","3.133,69",72
790102008,0,37,M,3,doutorado,solteiro,$60K - $80K,blue,30,6,3,1,"5.924,93","3.305,71",80
781933983,0,47,M,4,mestrado,casado,$40K - $60K,blue,41,5,4,3,"14.535,71","2.970,76",76
712643358,0,59,F,0,ensino medio,casado,menos que $40K,blue,49,6,4,2,"2.833,83","1.335,07",23
716686158,0,59,F,0,doutorado,casado,menos que $40K,blue,49,5,3,2,"1.479,99","1.621,73",32
721344858,0,26,M,0,sem educacao formal,solteiro,menos que $40K,blue,13,4,4,4,"2.237,69","2.192,55",36
813230208,0,45,M,4,graduacao,solteiro,$120K +,blue,40,3,3,3,"2.900,46","4.686,93",64
787500333,0,52,M,2,doutorado,solteiro,$80K - $120K,blue,40,6,3,1,"8.695,54","2.030,49",58
768582033,0,47,M,3,ensino medio,casado,$40K - $60K,blue,41,6,4,3,"6.692,24","3.902,94",76
719916408,0,34,M,5,mestrado,casado,$60K - $80K,blue,27,5,2,2,"2.501,74","1.850,11",34
789433758,0,36,M,0,graduacao,casado,$80K - $120K,blue,27,3,2,3,"6.338,10","1.715,25",39
785011383,1,36,F,0,sem educacao formal,divorciado,$40K - $60K,blue,30,1,4,3,"2.190,99","1.412,18",38
719283633,0,57,F,3,sem educacao formal,casado,$40K - $60K,blue,49,4,3,2,"7.578,20","1.325,96",29
710816358,0,29,M,1,doutorado,casado,menos que $40K,blue,18,4,2,3,"2.963,01","2.523,33",48
779653458,0,37,M,3,mestrado,casado,$80K - $120K,blue,20,3,3,3,"8.260,38","2.323,64",47
716382708,1,46,F,2,mestrado,solteiro,menos que $40K,blue,36,3,3,4,"8.309,29","1.165,03",35
710387583,0,55,M,0,ensino medio,casado,$80K - $120K,blue,35,5,4,1,"3.864,92","1.018,86",32
718772133,0,56,M,3,mestrado,casado,$80K - $120K,blue,47,6,3,3,"10.230,86","1.484,34",34
711224733,1,32,M,0,ensino medio,casado,$120K +,blue,27,3,4,3,"22.382,75","695,31",10
718360083,0,39,M,4,sem educacao formal,casado,$120K +,blue,36,6,2,3,"25.790,98","2.443,19",70
716102583,0,63,F,1,mestrado,casado,menos que $40K,blue,53,6,3,1,"2.675,25","1.959,52",56
708459633,0,38,M,2,ensino medio,casado,$60K - $80K,blue,26,4,3,1,"5.815,24","1.604,68",42
712868733,0,60,M,0,sem educacao formal,casado,menos que $40K,blue,52,5,2,1,"2.595,17","1.562,88",27
713790708,0,38,M,3,sem educacao formal,casado,$60K - $80K,blue,36,5,3,2,"3.421,64","2.269,43",39
717648783,0,63,M,2,ensino medio,casado,$80K - $120K,blue,51,4,3,2,"6.922,63","1.449,47",28
714709983,0,43,F,2,graduacao,casado,menos que $40K,blue,36,6,4,2,"6.979,82","1.665,68",44
819409608,0,39,F,2,mestrado,casado,menos que $40K,blue,34,4,4,3,"2.594,79","1.457,99",43
791856033,1,45,M,2,graduacao,divorciado,$80K - $120K,blue,39,3,4,4,"34.516,73","1.041,56",27
714474483,0,35,F,1,mestrado,casado,$40K - $60K,blue,29,4,2,2,"2.523,56","2.005,45",50
716448783,1,48,F,3,mestrado,casado,$40K - $60K,blue,39,2,3,4,"6.235,65","1.225,43",34
711065133,0,26,M,1,ensino medio,solteiro,$40K - $60K,blue,13,6,4,2,"1.473,78","2.099,29",39
713769258,0,36,M,3,graduacao,casado,$120K +,blue,26,3,3,2,"17.116,02","2.547,11",45
712288158,0,37,M,2,graduacao,casado,$80K - $120K,blue,17,5,2,3,"4.631,70","2.864,57",37
789127533,0,49,M,4,ensino medio,divorciado,$80K - $120K,blue,37,5,2,2,"32.338,13","3.013,06",83
717038733,0,56,M,3,sem educacao formal,casado,$60K - $80K,blue,36,5,3,3,"2.253,16","1.324,73",38
804840033,0,45,M,2,graduacao,casado,$60K - $80K,blue,38,4,4,6,"16.611,51","1.960,04",48
712058958,0,28,M,0,ensino medio,solteiro,menos que $40K,blue,19,3,4,3,"3.480,12","2.744,10",75
708295533,0,65,F,0,doutorado,casado,menos que $40K,blue,56,5,2,3,"3.549,64","1.215,22",22
817686633,0,26,F,1,graduacao,solteiro,menos que $40K,blue,15,5,4,2,"1.438,78","2.856,99",39
713738883,0,57,F,3,sem educacao formal,casado,menos que $40K,blue,36,6,3,2,"3.136,05","1.260,07",34
721310283,0,47,M,3,mestrado,solteiro,$120K +,blue,36,6,4,2,"34.516,19","1.804,19",32
803132733,0,54,F,1,mestrado,casado,menos que $40K,blue,48,4,2,3,"6.814,49","1.339,06",30
711615933,0,43,M,3,mestrado,casado,$80K - $120K,blue,33,3,2,3,"28.170,37","1.013,54",28
785311158,0,54,F,2,mestrado,solteiro,menos que $40K,blue,48,6,4,1,"6.610,43","3.328,43",69
717267108,0,37,M,1,graduacao,solteiro,$60K - $80K,blue,26,6,2,3,"15.755,30","2.061,48",61
711636558,0,33,M,3,mestrado,casado,$80K - $120K,blue,36,5,4,3,"2.711,14","1.567,81",42
717504258,0,38,M,2,graduacao,casado,$40K - $60K,blue,25,4,4,1,"3.735,52","1.573,18",35
718242333,0,36,M,4,mestrado,solteiro,$80K - $120K,blue,36,5,2,3,"10.216,70","2.568,19",69
708892833,1,37,M,2,mestrado,casado,$120K +,blue,30,2,4,4,"13.662,61","725,03",22
720191883,0,45,M,3,ensino medio,solteiro,$60K - $80K,blue,35,5,3,3,"7.050,46","1.236,30",36
710934033,0,26,M,0,ensino medio,solteiro,menos que $40K,blue,13,6,4,1,"1.775,18","2.169,34",43
714473658,0,42,M,3,mestrado,solteiro,$40K - $60K,blue,30,6,2,2,"8.960,26","1.488,66",26
716569983,0,33,M,2,graduacao,casado,$80K - $120K,blue,36,3,2,1,"2.355,64","1.765,86",27
789833583,0,57,F,4,ensino medio,casado,$40K - $60K,blue,47,5,4,2,"6.803,46","1.476,64",30
818923158,0,55,M,2,mestrado,casado,$60K - $80K,blue,50,5,4,2,"2.145,28","1.275,28",31
716596308,0,40,M,3,sem educacao formal,solteiro,$80K - $120K,blue,36,5,3,2,"3.919,26","1.872,01",51
716620458,0,32,M,1,ensino medio,solteiro,menos que $40K,blue,23,3,3,2,"4.500,55","2.439,01",63
710251608,0,62,F,1,ensino medio,casado,menos que $40K,blue,54,3,4,3,"2.941,94","1.453,56",27
710633808,0,26,M,0,mestrado,solteiro,$60K - $80K,blue,13,3,3,3,"7.102,92","2.411,25",41
719318583,1,37,M,3,ensino medio,casado,menos que $40K,blue,26,3,4,3,"6.866,70","862,91",13
819202533,0,57,M,1,doutorado,casado,$80K - $120K,blue,52,3,3,2,"10.378,39","1.306,84",32
771196083,0,47,M,4,mestrado,casado,$80K - $120K,blue,34,6,3,3,"18.178,13","1.837,54",37
788965683,0,49,F,4,sem educacao formal,casado,menos que $40K,blue,36,6,3,3,"1.438,83","2.170,61",41
817142433,0,35,M,3,mestrado,casado,$80K - $120K,blue,20,5,4,3,"8.082,96","1.725,35",29
713309583,0,55,F,2,graduacao,casado,menos que $40K,blue,36,6,4,3,"2.967,80","2.177,24",59
710273658,0,36,M,2,mestrado,casado,$60K - $80K,blue,17,5,3,2,"3.092,44","2.883,89",61
771429408,0,54,M,1,ensino medio,casado,$80K - $120K,blue,42,5,2,3,"1.618,11","1.515,06",31
719452308,0,30,F,0,mestrado,casado,menos que $40K,blue,23,5,3,2,"2.498,35","2.048,09",35
818908833,0,46,M,3,mestrado,casado,$40K - $60K,blue,41,5,2,2,"2.564,80","2.038,27",45
780998133,0,43,M,3,mestrado,casado,$80K - $120K,blue,34,3,4,4,"10.540,39","1.980,48",45
801726933,0,34,M,2,mestrado,casado,$120K +,blue,28,4,3,3,"13.384,13","1.899,32",33
788474658,0,55,M,3,mestrado,casado,$80K - $120K,blue,48,5,4,2,"16.208,79","1.842,85",56
710562258,0,44,M,1,mestrado,casado,$80K - $120K,blue,33,5,3,4,"19.214,17","3.407,09",47
814776033,0,34,M,2,mestrado,solteiro,$80K - $120K,blue,29,3,3,1,"13.395,43","2.650,58",69
715057383,0,40,M,3,mestrado,casado,$60K - $80K,blue,31,6,4,3,"17.126,12","3.891,88",79
717970158,0,42,M,2,graduacao,solteiro,$60K - $80K,blue,36,5,2,3,"8.083,38","3.942,18",84
715168008,0,36,M,3,mestrado,divorciado,$40K - $60K,blue,28,4,3,2,"8.995,95","2.398,78",61
720802833,0,26,F,1,ensino medio,solteiro,menos que $40K,blue,13,3,3,2,"2.404,95","2.692,07",63
789370383,0,42,M,1,ensino medio,casado,$40K - $60K,blue,32,4,2,2,"2.807,12","1.346,93",26
711782733,0,55,M,0,mestrado,casado,$40K - $60K,blue,36,3,2,3,"3.097,29","1.390,76",24
719381733,0,61,M,2,ensino medio,solteiro,$60K - $80K,blue,47,5,3,2,"2.175,14","3.994,13",64
771169458,0,41,M,4,graduacao,casado,$120K +,blue,28,5,0,3,"28.020,01","1.723,69",36
709974108,0,35,F,1,mestrado,solteiro,menos que $40K,blue,23,4,3,3,"2.640,69","3.116,07",80
757024233,0,34,M,2,mestrado,solteiro,$120K +,blue,27,3,4,1,"31.313,86","2.555,26",62
768928833,0,37,M,2,ensino medio,casado,$80K - $120K,blue,31,3,4,2,"7.304,46","2.717,91",63
812441358,0,26,M,1,graduacao,divorciado,$40K - $60K,blue,21,3,2,3,"1.438,65","2.660,89",89
713287608,0,54,F,3,ensino medio,casado,menos que $40K,blue,41,5,4,4,"3.161,25","2.412,06",62
711357858,1,47,F,3,mestrado,solteiro,menos que $40K,blue,36,5,4,3,"7.246,31","777,75",13
715478733,0,56,F,5,mestrado,casado,menos que $40K,blue,36,5,4,4,"3.088,30","2.292,65",54
713469333,0,40,M,2,ensino medio,solteiro,$80K - $120K,blue,28,6,4,2,"19.279,21","1.777,67",56
719243808,0,33,F,1,mestrado,casado,menos que $40K,blue,20,3,4,2,"3.792,24","1.888,94",39
772202058,0,64,M,0,mestrado,casado,menos que $40K,blue,53,3,4,3,"2.084,28","1.597,48",37
711346383,0,33,M,1,ensino medio,solteiro,$80K - $120K,blue,28,4,3,3,"34.516,18","2.804,64",70
711405333,0,52,M,3,doutorado,casado,$80K - $120K,blue,43,5,2,2,"6.849,88","1.651,45",43
778407033,0,59,F,0,sem educacao formal,casado,menos que $40K,blue,39,6,4,3,"2.417,27","2.367,77",50
709858533,0,29,M,2,mestrado,divorciado,menos que $40K,blue,20,4,2,1,"2.462,87","2.320,65",57
711816108,1,40,M,3,ensino medio,solteiro,$80K - $120K,blue,29,2,4,2,"18.563,58","2.395,68",45
717105258,0,37,F,1,mestrado,casado,menos que $40K,blue,36,3,3,3,"3.992,26","2.181,77",32
715822008,0,32,M,1,ensino medio,casado,menos que $40K,blue,14,4,2,2,"3.568,67","1.913,48",35
714971583,0,36,M,2,mestrado,solteiro,$60K - $80K,blue,27,3,2,3,"7.776,33","3.063,17",87
709025583,0,53,M,3,ensino medio,casado,$80K - $120K,blue,36,3,3,3,"9.355,73","1.138,35",38
789297558,0,36,M,1,sem educacao formal,solteiro,$120K +,blue,25,6,2,3,"7.049,99","2.602,45",51
710375283,0,26,F,0,sem educacao formal,solteiro,$40K - $60K,blue,18,4,2,3,"2.033,93","2.236,94",55
712189233,0,38,F,1,mestrado,casado,$40K - $60K,blue,20,5,3,1,"5.153,12","3.095,49",63
713767383,0,32,F,0,ensino medio,casado,$40K - $60K,blue,22,4,2,2,"2.062,95","2.397,65",41
797414733,0,37,F,3,mestrado,solteiro,menos que $40K,blue,31,3,4,3,"2.005,21","2.439,16",61
714151533,0,55,F,1,mestrado,casado,$40K - $60K,blue,46,5,4,4,"4.589,49","1.569,25",33
787494783,0,58,M,3,ensino medio,casado,$60K - $80K,blue,46,5,2,3,"8.184,35","2.140,99",49
710297133,0,47,M,3,ensino medio,casado,$80K - $120K,blue,36,6,3,3,"30.210,76","3.503,39",65
793355508,0,32,M,0,mestrado,solteiro,menos que $40K,blue,26,6,3,3,"6.942,30","2.657,12",71
708580908,0,56,M,3,ensino medio,casado,$60K - $80K,blue,37,3,3,3,"14.551,09","1.373,61",35
719826333,0,34,F,2,doutorado,solteiro,menos que $40K,blue,13,5,2,1,"1.438,44","2.557,89",67
744764433,0,55,M,2,sem educacao formal,casado,$120K +,blue,48,5,3,2,"30.967,98","1.473,66",35
714902283,0,43,M,0,ensino medio,casado,$80K - $120K,blue,36,5,3,3,"7.866,76","2.843,72",53
789309558,0,31,M,2,graduacao,casado,menos que $40K,blue,21,6,4,2,"2.718,87","2.570,69",49
713188383,0,54,F,1,graduacao,casado,menos que $40K,blue,36,4,4,2,"3.084,76","1.446,01",22
719506983,0,52,M,3,mestrado,casado,$80K - $120K,blue,42,5,4,2,"17.302,43","1.181,31",30
714804483,0,48,M,3,graduacao,divorciado,$40K - $60K,blue,36,3,3,3,"12.159,91","1.426,96",34
748503708,0,54,F,1,ensino medio,solteiro,menos que $40K,blue,47,6,3,4,"2.797,09","1.566,91",36
803587533,0,33,M,1,sem educacao formal,solteiro,$60K - $80K,blue,28,6,4,3,"2.618,46","3.319,74",86
789777408,1,26,F,0,doutorado,solteiro,menos que $40K,blue,15,3,3,2,"1.442,04","1.134,53",26
716811483,0,30,F,2,sem educacao formal,casado,menos que $40K,blue,24,4,1,2,"2.063,10","1.859,25",43
714118383,0,49,F,5,mestrado,casado,menos que $40K,blue,43,4,3,2,"8.154,24","2.223,42",72
715310208,0,53,M,3,sem educacao formal,casado,$80K - $120K,blue,36,3,1,3,"11.450,04","2.197,52",45
718577958,1,39,M,2,sem educacao formal,casado,$120K +,blue,26,2,4,3,"8.907,00","809,53",15
789167658,0,34,M,3,graduacao,casado,$60K - $80K,blue,23,5,2,3,"4.245,82","1.534,35",34
789987183,0,53,M,2,graduacao,casado,$80K - $120K,blue,45,4,4,4,"21.953,83","1.413,17",37
717730533,0,32,M,0,mestrado,solteiro,$40K - $60K,blue,21,6,3,1,"1.614,50","2.659,02",63
708668283,0,39,M,2,mestrado,casado,$80K - $120K,blue,22,5,2,4,"5.140,58","1.842,02",36
772360683,0,57,M,1,ensino medio,casado,$120K +,blue,46,3,4,3,"31.762,57","1.515,92",36
826068183,0,36,M,1,mestrado,casado,$80K - $120K,blue,32,4,3,4,"15.488,47","2.916,60",50
820044333,0,39,M,3,graduacao,divorciado,$40K - $60K,blue,34,3,2,3,"2.503,98","4.157,40",58
714211533,0,31,M,0,mestrado,divorciado,menos que $40K,blue,36,4,2,3,"3.312,89","2.670,67",50
710287533,0,31,M,2,mestrado,solteiro,$40K - $60K,blue,36,3,4,2,"6.269,39","2.221,13",57
720603558,0,36,M,4,mestrado,solteiro,$60K - $80K,blue,36,3,1,2,"20.337,79","2.460,93",74
819258408,0,47,F,5,mestrado,solteiro,menos que $40K,blue,42,4,4,2,"2.224,99","1.698,56",41
717664008,1,37,M,3,graduacao,casado,$60K - $80K,blue,19,2,4,3,"3.100,72","694,36",12
717327783,0,39,M,2,mestrado,casado,$80K - $120K,blue,27,4,2,2,"9.959,58","2.760,16",44
716129208,0,37,M,3,mestrado,casado,$40K - $60K,blue,36,3,3,3,"2.031,88","1.678,60",36
718037433,0,58,M,1,mestrado,casado,$80K - $120K,blue,49,6,2,4,"1.654,76","1.887,35",60
709839858,0,58,F,2,mestrado,casado,menos que $40K,blue,39,3,3,4,"4.608,35","1.535,42",31
719686458,0,37,M,3,mestrado,casado,$40K - $60K,blue,36,6,1,4,"3.908,22","1.903,38",30
721434483,0,54,M,3,mestrado,casado,$80K - $120K,blue,46,4,2,3,"2.798,79","2.631,04",55
716096358,0,45,F,3,sem educacao formal,solteiro,menos que $40K,blue,39,5,1,4,"2.551,03","3.753,21",63
711315783,0,53,M,3,mestrado,casado,$40K - $60K,blue,43,6,2,4,"7.451,67","2.165,44",49
821296083,0,34,F,1,graduacao,casado,menos que $40K,blue,30,3,3,3,"2.617,16","2.003,83",47
711562833,1,35,M,4,mestrado,casado,$80K - $120K,blue,24,6,4,3,"12.634,76","717,88",18
716447733,0,32,M,3,mestrado,casado,$40K - $60K,blue,18,5,3,3,"6.407,88","1.921,42",43
719591283,0,38,M,2,sem educacao formal,casado,menos que $40K,blue,27,6,4,2,"1.438,35","2.412,63",58
789911808,0,37,M,3,sem educacao formal,casado,$80K - $120K,blue,28,6,2,2,"2.672,05","2.487,15",52
717866133,0,47,F,2,mestrado,solteiro,menos que $40K,blue,36,3,3,3,"2.677,95","2.170,67",63
789197508,0,54,M,3,ensino medio,casado,$60K - $80K,blue,43,6,4,3,"2.240,45","1.518,82",36
713108433,0,53,M,3,graduacao,casado,$80K - $120K,blue,40,4,4,4,"6.052,57","1.476,62",37
711403383,0,33,F,3,graduacao,solteiro,menos que $40K,blue,23,6,1,4,"2.562,42","2.256,74",70
768212583,0,49,M,2,mestrado,casado,$60K - $80K,blue,43,4,4,4,"15.377,39","1.848,19",49
720181758,1,37,M,0,doutorado,casado,$120K +,blue,22,3,4,3,"8.654,10","850,96",18
710632683,0,31,M,1,sem educacao formal,casado,$40K - $60K,blue,24,5,3,2,"1.438,66","2.308,57",49
711836733,0,43,M,3,mestrado,solteiro,$120K +,blue,31,3,3,3,"1.438,89","1.867,51",45
771183933,0,39,M,1,sem educacao formal,casado,$80K - $120K,blue,26,6,3,2,"16.040,32","1.923,73",49
711327558,0,38,M,2,ensino medio,casado,$40K - $60K,blue,36,3,1,3,"2.801,53","1.600,97",45
788971308,0,62,F,1,sem educacao formal,casado,menos que $40K,blue,49,5,2,4,"2.658,71","1.809,06",41
711817158,0,30,M,2,graduacao,divorciado,$40K - $60K,blue,22,3,4,3,"3.143,57","2.510,95",57
765824058,0,46,M,4,doutorado,casado,$80K - $120K,blue,39,3,1,3,"5.106,85","3.784,73",74
710109633,0,39,M,2,graduacao,casado,$60K - $80K,blue,31,6,2,3,"9.871,43","1.683,10",34
713643858,0,53,F,1,graduacao,casado,$40K - $60K,blue,43,4,2,4,"1.525,98","1.911,00",47
716399583,0,34,M,1,sem educacao formal,casado,$120K +,blue,36,6,1,2,"19.630,20","2.286,73",39
714516783,0,54,F,0,mestrado,divorciado,menos que $40K,silver,36,4,1,3,"12.547,47","3.360,60",56
710490708,0,54,M,3,ensino medio,solteiro,$80K - $120K,blue,36,4,3,1,"17.686,01","2.047,74",46
780662133,0,39,M,2,sem educacao formal,casado,$60K - $80K,blue,28,6,5,3,"3.257,61","1.534,25",35
715389708,0,36,F,3,mestrado,casado,menos que $40K,blue,28,4,2,3,"4.824,78","1.516,18",32
789607983,0,38,M,3,ensino medio,casado,$40K - $60K,blue,32,6,2,6,"8.603,93","1.758,22",40
815104608,0,28,F,0,mestrado,divorciado,menos que $40K,blue,23,5,3,1,"3.818,37","2.947,79",87
714159858,0,57,M,0,mestrado,casado,$40K - $60K,blue,48,4,2,2,"5.387,62","1.546,95",36
714225333,0,48,F,4,mestrado,casado,menos que $40K,blue,36,5,1,1,"2.930,45","1.545,92",21
718468158,0,38,M,1,sem educacao formal,casado,$60K - $80K,blue,25,6,3,2,"9.303,42","2.261,69",37
735417408,0,37,M,2,ensino medio,casado,$60K - $80K,blue,30,4,2,1,"2.218,97","1.941,58",58
814312308,0,54,F,3,sem educacao formal,casado,$40K - $60K,blue,49,5,2,3,"5.335,04","1.435,10",29
711786108,0,52,M,1,mestrado,casado,$60K - $80K,blue,43,3,2,3,"7.187,00","1.159,25",26
712905708,0,53,F,1,mestrado,casado,menos que $40K,blue,39,5,4,2,"2.590,76","1.188,60",40
720050208,0,27,F,1,ensino medio,solteiro,menos que $40K,blue,19,4,3,1,"4.255,75","2.236,59",57
793952133,0,32,F,0,ensino medio,casado,menos que $40K,blue,26,6,3,2,"2.778,05","1.680,58",33
798140283,0,57,M,4,mestrado,casado,$120K +,blue,51,4,1,3,"10.711,17","1.180,52",29
720427683,1,58,M,2,sem educacao formal,solteiro,$120K +,blue,46,2,4,3,"16.163,43","2.171,93",48
789970233,0,54,F,2,ensino medio,casado,menos que $40K,blue,45,6,1,1,"2.513,92","1.454,35",30
713893308,0,45,M,3,mestrado,divorciado,$60K - $80K,blue,37,4,1,1,"3.291,67","1.984,93",38
718843608,0,36,F,2,doutorado,divorciado,menos que $40K,blue,25,5,4,2,"8.917,07","3.327,01",80
752085108,0,39,F,2,mestrado,casado,$40K - $60K,blue,29,3,2,5,"4.955,34","1.824,54",38
789435783,0,39,F,1,mestrado,casado,$40K - $60K,blue,30,6,2,1,"2.909,41","1.532,34",26
